exp_name,file_num,alt_index,arc_ratio,label,start_sample,end_sample
AcierCu_AspiRougeBis,00000,43,0.0,0,869100,889092
AcierCu_AspiRougeBis,00000,44,0.0,0,889092,909085
AcierCu_AspiRougeBis,00000,45,0.0,0,909085,929079
AcierCu_AspiRougeBis,00000,46,0.0,0,929079,949073
AcierCu_AspiRougeBis,00000,47,0.0,0,949073,969067
AcierCu_AspiRougeBis,00000,48,0.0,0,969067,989060
AcierCu_AspiRougeBis,00000,50,0.0,0,1009053,1029046
AcierCu_AspiRougeBis,00000,52,0.97479,1,1049038,1069030
AcierCu_AspiRougeBis,00000,53,0.96989,1,1069030,1089024
AcierCu_AspiRougeBis,00000,54,0.96724,1,1089024,1109018
AcierCu_AspiRougeBis,00000,55,0.97099,1,1109018,1129012
AcierCu_AspiRougeBis,00000,56,0.97599,1,1129012,1149004
AcierCu_AspiRougeBis,00000,57,0.97494,1,1149004,1168996
AcierCu_AspiRougeBis,00000,58,0.97549,1,1168996,1188989
AcierCu_AspiRougeBis,00000,59,0.97929,1,1188989,1208983
AcierCu_AspiRougeBis,00000,60,0.96734,1,1208983,1228977
AcierCu_AspiRougeBis,00000,61,0.97314,1,1228977,1248971
AcierCu_AspiRougeBis,00000,62,0.96594,1,1248971,1268963
AcierCu_AspiRougeBis,00000,63,0.96289,1,1268963,1288956
AcierCu_AspiRougeBis,00000,64,0.96734,1,1288956,1308950
AcierCu_AspiRougeBis,00000,65,0.97404,1,1308950,1328943
AcierCu_AspiRougeBis,00000,66,0.97354,1,1328943,1348936
AcierCu_AspiRougeBis,00000,67,0.97464,1,1348936,1368928
AcierCu_AspiRougeBis,00000,68,0.96789,1,1368928,1388920
AcierCu_AspiRougeBis,00000,69,0.96939,1,1388920,1408913
AcierCu_AspiRougeBis,00000,70,0.97189,1,1408913,1428905
AcierCu_AspiRougeBis,00000,71,0.97354,1,1428905,1448898
AcierCu_AspiRougeBis,00000,72,0.97409,1,1448898,1468891
AcierCu_AspiRougeBis,00000,73,0.97359,1,1468891,1488885
AcierCu_AspiRougeBis,00000,74,0.97334,1,1488885,1508878
AcierCu_AspiRougeBis,00000,75,0.97349,1,1508878,1528871
AcierCu_AspiRougeBis,00000,76,0.97069,1,1528871,1548863
AcierCu_AspiRougeBis,00000,77,0.97909,1,1548863,1568856
AcierCu_AspiRougeBis,00000,78,0.97609,1,1568856,1588850
AcierCu_AspiRougeBis,00000,79,0.98194,1,1588850,1608844
AcierCu_AspiRougeBis,00000,80,0.98274,1,1608844,1628836
AcierCu_AspiRougeBis,00000,81,0.98439,1,1628836,1648826
AcierCu_AspiRougeBis,00000,82,0.98009,1,1648826,1668817
AcierCu_AspiRougeBis,00000,83,0.97624,1,1668817,1688812
AcierCu_AspiRougeBis,00000,84,0.97875,1,1688812,1708811
AcierCu_AspiRougeBis,00000,85,0.98335,1,1708811,1728809
AcierCu_AspiRougeBis,00000,86,0.98324,1,1728809,1748797
AcierCu_AspiRougeBis,00000,87,0.98318,1,1748797,1768777
AcierCu_AspiRougeBis,00000,88,0.98289,1,1768777,1788769
AcierCu_AspiRougeBis,00000,89,0.98177,1,1788769,1808786
AcierCu_AspiRougeBis,00000,90,0.98182,1,1808786,1828804
AcierCu_AspiRougeBis,00000,91,0.98473,1,1828804,1848773
AcierCu_AspiRougeBis,00000,92,0.98685,1,1848773,1868694
AcierCu_AspiRougeBis,00000,93,0.98313,1,1868694,1888675
AcierCu_AspiRougeBis,00000,94,0.97812,1,1888675,1908785
AcierCu_AspiRougeBis,00000,95,0.98138,1,1908785,1928929
AcierCu_AspiRougeBis,00000,96,0.98326,1,1928929,1948945
AcierCu_AspiRougeBis,00000,97,0.99171,1,1948945,1968603
AcierCu_AspiRougeBis,00000,98,0.98222,1,1968603,1987388
AcierCu_Blender,00000,0,0.0,0,18324,38417
AcierCu_Blender,00000,1,0.0,0,38417,58477
AcierCu_Blender,00000,2,0.0,0,58477,78473
AcierCu_Blender,00000,3,0.0,0,78473,98418
AcierCu_Blender,00000,4,0.0,0,98418,118375
AcierCu_Blender,00000,5,0.0,0,118375,138367
AcierCu_Blender,00000,6,0.0,0,138367,158370
AcierCu_Blender,00000,7,0.0,0,158370,178360
AcierCu_Blender,00000,8,0.0,0,178360,198337
AcierCu_Blender,00000,9,0.0,0,198337,218314
AcierCu_Blender,00000,10,0.0,0,218314,238296
AcierCu_Blender,00000,11,0.0,0,238296,258283
AcierCu_Blender,00000,12,0.0,0,258283,278268
AcierCu_Blender,00000,13,0.0,0,278268,298252
AcierCu_Blender,00000,14,0.0,0,298252,318235
AcierCu_Blender,00000,15,0.0,0,318235,338218
AcierCu_Blender,00000,16,0.0,0,338218,358202
AcierCu_Blender,00000,17,0.0,0,358202,378186
AcierCu_Blender,00000,18,0.0,0,378186,398169
AcierCu_Blender,00000,19,0.0,0,398169,418153
AcierCu_Blender,00000,20,0.0,0,418153,438136
AcierCu_Blender,00000,21,0.0,0,438136,458120
AcierCu_Blender,00000,22,0.0,0,458120,478104
AcierCu_Blender,00000,23,0.0,0,478104,498088
AcierCu_Blender,00000,24,0.0,0,498088,518072
AcierCu_Blender,00000,25,0.0,0,518072,538055
AcierCu_Blender,00000,26,0.0,0,538055,558039
AcierCu_Blender,00000,27,0.0,0,558039,578023
AcierCu_Blender,00000,28,0.0,0,578023,598008
AcierCu_Blender,00000,29,0.0,0,598008,617993
AcierCu_Blender,00000,30,0.0,0,617993,637976
AcierCu_Blender,00000,31,0.0,0,637976,657959
AcierCu_Blender,00000,32,0.0,0,657959,677943
AcierCu_Blender,00000,33,0.0,0,677943,697927
AcierCu_Blender,00000,34,0.0,0,697927,717912
AcierCu_Blender,00000,35,0.0,0,717912,737896
AcierCu_Blender,00000,36,0.0,0,737896,757880
AcierCu_Blender,00000,37,0.0,0,757880,777865
AcierCu_Blender,00000,38,0.0,0,777865,797849
AcierCu_Blender,00000,39,0.0,0,797849,817833
AcierCu_Blender,00000,40,0.0,0,817833,837816
AcierCu_Blender,00000,41,0.0,0,837816,857800
AcierCu_Blender,00000,42,0.0,0,857800,877784
AcierCu_Blender,00000,43,0.0,0,877784,897769
AcierCu_Blender,00000,44,0.00055,0,897769,917754
AcierCu_Blender,00000,45,0.0,0,917754,937739
AcierCu_Blender,00000,46,0.0,0,937739,957723
AcierCu_Blender,00000,47,0.0,0,957723,977707
AcierCu_Blender,00000,48,0.0,0,977707,997691
AcierCu_Blender,00000,50,0.0,0,1017676,1037660
AcierCu_Blender,00000,51,0.0,0,1037660,1057645
AcierCu_Blender,00000,52,0.00075,0,1057645,1077629
AcierCu_Blender,00000,53,0.0,0,1077629,1097614
AcierCu_Blender,00000,54,0.0,0,1097614,1117600
AcierCu_Blender,00000,55,0.0,0,1117600,1137584
AcierCu_Blender,00000,56,0.0,0,1137584,1157568
AcierCu_Blender,00000,57,0.0,0,1157568,1177552
AcierCu_Blender,00000,58,0.0,0,1177552,1197536
AcierCu_Blender,00000,59,0.0,0,1197536,1217521
AcierCu_Blender,00000,60,0.0,0,1217521,1237506
AcierCu_Blender,00000,61,0.0,0,1237506,1257491
AcierCu_Blender,00000,62,0.0,0,1257491,1277475
AcierCu_Blender,00000,63,0.0,0,1277475,1297460
AcierCu_Blender,00000,64,0.0,0,1297460,1317445
AcierCu_Blender,00000,69,0.95101,1,1397382,1417367
AcierCu_Blender,00000,70,0.95002,1,1417367,1437353
AcierCu_Blender,00000,76,0.95102,1,1537278,1557264
AcierCu_Blender,00000,77,0.95161,1,1557264,1577249
AcierCu_Blender,00000,79,0.95031,1,1597234,1617219
AcierCu_Blender,00000,80,0.95566,1,1617219,1637203
AcierCu_Blender,00000,82,0.95326,1,1657185,1677169
AcierCu_Blender,00000,83,0.95092,1,1677169,1697157
AcierCu_Blender,00000,88,0.95914,1,1777079,1797072
AcierCu_Blender,00000,89,0.95335,1,1797072,1817092
AcierCu_Blender,00000,91,0.95039,1,1837097,1857033
AcierCu_Blender,00000,93,0.95133,1,1876936,1896949
AcierCu_Kettle+Halogene+3lampes,00000,0,0.0,0,516,20632
AcierCu_Kettle+Halogene+3lampes,00000,1,0.0,0,20632,40700
AcierCu_Kettle+Halogene+3lampes,00000,2,0.0,0,40700,60737
AcierCu_Kettle+Halogene+3lampes,00000,3,0.0,0,60737,80715
AcierCu_Kettle+Halogene+3lampes,00000,4,0.0,0,80715,100661
AcierCu_Kettle+Halogene+3lampes,00000,5,0.0,0,100661,120630
AcierCu_Kettle+Halogene+3lampes,00000,6,0.0,0,120630,140629
AcierCu_Kettle+Halogene+3lampes,00000,7,0.0,0,140629,160630
AcierCu_Kettle+Halogene+3lampes,00000,8,0.0,0,160630,180616
AcierCu_Kettle+Halogene+3lampes,00000,9,0.0,0,180616,200593
AcierCu_Kettle+Halogene+3lampes,00000,10,0.0,0,200593,220571
AcierCu_Kettle+Halogene+3lampes,00000,11,0.0,0,220571,240556
AcierCu_Kettle+Halogene+3lampes,00000,12,0.0,0,240556,260544
AcierCu_Kettle+Halogene+3lampes,00000,13,0.0,0,260544,280529
AcierCu_Kettle+Halogene+3lampes,00000,14,0.0,0,280529,300513
AcierCu_Kettle+Halogene+3lampes,00000,15,0.0,0,300513,320496
AcierCu_Kettle+Halogene+3lampes,00000,16,0.0,0,320496,340479
AcierCu_Kettle+Halogene+3lampes,00000,17,0.0,0,340479,360463
AcierCu_Kettle+Halogene+3lampes,00000,18,0.0,0,360463,380447
AcierCu_Kettle+Halogene+3lampes,00000,19,0.0,0,380447,400431
AcierCu_Kettle+Halogene+3lampes,00000,20,0.0,0,400431,420415
AcierCu_Kettle+Halogene+3lampes,00000,21,0.0,0,420415,440399
AcierCu_Kettle+Halogene+3lampes,00000,22,0.0,0,440399,460382
AcierCu_Kettle+Halogene+3lampes,00000,23,0.0,0,460382,480367
AcierCu_Kettle+Halogene+3lampes,00000,24,0.0,0,480367,500352
AcierCu_Kettle+Halogene+3lampes,00000,25,0.0,0,500352,520336
AcierCu_Kettle+Halogene+3lampes,00000,26,0.0,0,520336,540320
AcierCu_Kettle+Halogene+3lampes,00000,27,0.0,0,540320,560304
AcierCu_Kettle+Halogene+3lampes,00000,28,0.0,0,560304,580288
AcierCu_Kettle+Halogene+3lampes,00000,29,0.0,0,580288,600271
AcierCu_Kettle+Halogene+3lampes,00000,30,0.0,0,600271,620254
AcierCu_Kettle+Halogene+3lampes,00000,31,0.0,0,620254,640237
AcierCu_Kettle+Halogene+3lampes,00000,32,0.0,0,640237,660221
AcierCu_Kettle+Halogene+3lampes,00000,34,0.0,0,680206,700190
AcierCu_Kettle+Halogene+3lampes,00000,35,0.0,0,700190,720175
AcierCu_Kettle+Halogene+3lampes,00000,36,0.0,0,720175,740158
AcierCu_Kettle+Halogene+3lampes,00000,37,0.0,0,740158,760141
AcierCu_Kettle+Halogene+3lampes,00000,38,0.0,0,760141,780125
AcierCu_Kettle+Halogene+3lampes,00000,39,0.0,0,780125,800110
AcierCu_Kettle+Halogene+3lampes,00000,40,0.0,0,800110,820094
AcierCu_Kettle+Halogene+3lampes,00000,41,0.0,0,820094,840078
AcierCu_Kettle+Halogene+3lampes,00000,43,0.0,0,860062,880045
AcierCu_Kettle+Halogene+3lampes,00000,44,0.0,0,880045,900028
AcierCu_Kettle+Halogene+3lampes,00000,45,0.0,0,900028,920011
AcierCu_Kettle+Halogene+3lampes,00000,46,0.0,0,920011,939995
AcierCu_Kettle+Halogene+3lampes,00000,47,0.0,0,939995,959979
AcierCu_Kettle+Halogene+3lampes,00000,48,0.0,0,959979,979964
AcierCu_Kettle+Halogene+3lampes,00000,49,0.0,0,979964,999948
AcierCu_Kettle+Halogene+3lampes,00000,50,0.98389,1,999948,1019932
AcierCu_Kettle+Halogene+3lampes,00000,51,0.98324,1,1019932,1039916
AcierCu_Kettle+Halogene+3lampes,00000,52,0.98379,1,1039916,1059899
AcierCu_Kettle+Halogene+3lampes,00000,53,0.98314,1,1059899,1079883
AcierCu_Kettle+Halogene+3lampes,00000,54,0.98289,1,1079883,1099867
AcierCu_Kettle+Halogene+3lampes,00000,55,0.98274,1,1099867,1119852
AcierCu_Kettle+Halogene+3lampes,00000,56,0.98354,1,1119852,1139837
AcierCu_Kettle+Halogene+3lampes,00000,57,0.98374,1,1139837,1159821
AcierCu_Kettle+Halogene+3lampes,00000,58,0.98293,1,1159821,1179803
AcierCu_Kettle+Halogene+3lampes,00000,59,0.98329,1,1179803,1199786
AcierCu_Kettle+Halogene+3lampes,00000,60,0.98359,1,1199786,1219769
AcierCu_Kettle+Halogene+3lampes,00000,61,0.98384,1,1219769,1239753
AcierCu_Kettle+Halogene+3lampes,00000,62,0.98369,1,1239753,1259737
AcierCu_Kettle+Halogene+3lampes,00000,63,0.98319,1,1259737,1279722
AcierCu_Kettle+Halogene+3lampes,00000,64,0.98364,1,1279722,1299706
AcierCu_Kettle+Halogene+3lampes,00000,65,0.98334,1,1299706,1319689
AcierCu_Kettle+Halogene+3lampes,00000,66,0.98344,1,1319689,1339672
AcierCu_Kettle+Halogene+3lampes,00000,67,0.98359,1,1339672,1359655
AcierCu_Kettle+Halogene+3lampes,00000,68,0.98344,1,1359655,1379640
AcierCu_Kettle+Halogene+3lampes,00000,69,0.98354,1,1379640,1399624
AcierCu_Kettle+Halogene+3lampes,00000,70,0.98359,1,1399624,1419608
AcierCu_Kettle+Halogene+3lampes,00000,71,0.98359,1,1419608,1439591
AcierCu_Kettle+Halogene+3lampes,00000,72,0.98364,1,1439591,1459574
AcierCu_Kettle+Halogene+3lampes,00000,73,0.98344,1,1459574,1479557
AcierCu_Kettle+Halogene+3lampes,00000,74,0.98354,1,1479557,1499542
AcierCu_Kettle+Halogene+3lampes,00000,75,0.98314,1,1499542,1519526
AcierCu_Kettle+Halogene+3lampes,00000,76,0.98319,1,1519526,1539510
AcierCu_Kettle+Halogene+3lampes,00000,77,0.98364,1,1539510,1559494
AcierCu_Kettle+Halogene+3lampes,00000,78,0.98349,1,1559494,1579478
AcierCu_Kettle+Halogene+3lampes,00000,79,0.98354,1,1579478,1599463
AcierCu_Kettle+Halogene+3lampes,00000,80,0.98344,1,1599463,1619447
AcierCu_Kettle+Halogene+3lampes,00000,81,0.98334,1,1619447,1639431
AcierCu_Kettle+Halogene+3lampes,00000,82,0.98369,1,1639431,1659414
AcierCu_Kettle+Halogene+3lampes,00000,83,0.98324,1,1659414,1679398
AcierCu_Kettle+Halogene+3lampes,00000,84,0.98339,1,1679398,1699385
AcierCu_Kettle+Halogene+3lampes,00000,85,0.98249,1,1699385,1719373
AcierCu_Kettle+Halogene+3lampes,00000,86,0.98318,1,1719373,1739355
AcierCu_Kettle+Halogene+3lampes,00000,87,0.98343,1,1739355,1759328
AcierCu_Kettle+Halogene+3lampes,00000,88,0.98338,1,1759328,1779304
AcierCu_Kettle+Halogene+3lampes,00000,89,0.98285,1,1779304,1799301
AcierCu_Kettle+Halogene+3lampes,00000,90,0.98206,1,1799301,1819316
AcierCu_Kettle+Halogene+3lampes,00000,91,0.98369,1,1819316,1839305
AcierCu_Kettle+Halogene+3lampes,00000,92,0.98645,1,1839305,1859233
AcierCu_Kettle+Halogene+3lampes,00000,93,0.98053,1,1859233,1879161
AcierCu_Kettle+Halogene+3lampes,00000,94,0.98009,1,1879161,1899206
AcierCu_Kettle+Halogene+3lampes,00000,95,0.9788,1,1899206,1919344
AcierCu_Kettle+Halogene+3lampes,00000,96,0.98292,1,1919344,1939430
AcierCu_Kettle+Halogene+3lampes,00000,97,0.98317,1,1939430,1959274
AcierCu_Kettle+Halogene+3lampes,00000,98,0.99157,1,1959274,1978493
AcierCu_Kettle+Halogene+3lampes,00000,99,0.97669,1,1978493,1999985
AcierCu_Kettle+Halogene+AspiRouge,00000,0,0.0,0,14341,34576
AcierCu_Kettle+Halogene+AspiRouge,00000,1,0.0,0,34576,54717
AcierCu_Kettle+Halogene+AspiRouge,00000,2,0.0,0,54717,74751
AcierCu_Kettle+Halogene+AspiRouge,00000,3,0.0,0,74751,94704
AcierCu_Kettle+Halogene+AspiRouge,00000,4,0.0,0,94704,114665
AcierCu_Kettle+Halogene+AspiRouge,00000,5,0.0,0,114665,134673
AcierCu_Kettle+Halogene+AspiRouge,00000,6,0.0,0,134673,154699
AcierCu_Kettle+Halogene+AspiRouge,00000,7,0.0,0,154699,174711
AcierCu_Kettle+Halogene+AspiRouge,00000,8,0.0,0,174711,194707
AcierCu_Kettle+Halogene+AspiRouge,00000,9,0.0,0,194707,214701
AcierCu_Kettle+Halogene+AspiRouge,00000,10,0.0,0,214701,234703
AcierCu_Kettle+Halogene+AspiRouge,00000,11,0.0,0,234703,254709
AcierCu_Kettle+Halogene+AspiRouge,00000,12,0.0,0,254709,274713
AcierCu_Kettle+Halogene+AspiRouge,00000,13,0.0,0,274713,294715
AcierCu_Kettle+Halogene+AspiRouge,00000,14,0.0,0,294715,314716
AcierCu_Kettle+Halogene+AspiRouge,00000,15,0.0,0,314716,334718
AcierCu_Kettle+Halogene+AspiRouge,00000,16,0.0,0,334718,354720
AcierCu_Kettle+Halogene+AspiRouge,00000,17,0.0,0,354720,374724
AcierCu_Kettle+Halogene+AspiRouge,00000,18,0.0,0,374724,394727
AcierCu_Kettle+Halogene+AspiRouge,00000,19,0.0,0,394727,414730
AcierCu_Kettle+Halogene+AspiRouge,00000,20,0.0,0,414730,434731
AcierCu_Kettle+Halogene+AspiRouge,00000,21,0.0,0,434731,454732
AcierCu_Kettle+Halogene+AspiRouge,00000,22,0.0,0,454732,474735
AcierCu_Kettle+Halogene+AspiRouge,00000,23,0.0,0,474735,494739
AcierCu_Kettle+Halogene+AspiRouge,00000,24,0.0,0,494739,514742
AcierCu_Kettle+Halogene+AspiRouge,00000,25,0.0,0,514742,534746
AcierCu_Kettle+Halogene+AspiRouge,00000,26,0.0,0,534746,554749
AcierCu_Kettle+Halogene+AspiRouge,00000,27,0.0,0,554749,574752
AcierCu_Kettle+Halogene+AspiRouge,00000,28,0.0,0,574752,594755
AcierCu_Kettle+Halogene+AspiRouge,00000,29,0.0,0,594755,614758
AcierCu_Kettle+Halogene+AspiRouge,00000,30,0.0,0,614758,634760
AcierCu_Kettle+Halogene+AspiRouge,00000,31,0.0,0,634760,654762
AcierCu_Kettle+Halogene+AspiRouge,00000,32,0.0,0,654762,674764
AcierCu_Kettle+Halogene+AspiRouge,00000,33,0.0,0,674764,694766
AcierCu_Kettle+Halogene+AspiRouge,00000,34,0.0,0,694766,714770
AcierCu_Kettle+Halogene+AspiRouge,00000,35,0.0,0,714770,734773
AcierCu_Kettle+Halogene+AspiRouge,00000,36,0.0,0,734773,754776
AcierCu_Kettle+Halogene+AspiRouge,00000,37,0.0,0,754776,774778
AcierCu_Kettle+Halogene+AspiRouge,00000,38,0.0,0,774778,794781
AcierCu_Kettle+Halogene+AspiRouge,00000,39,0.0,0,794781,814783
AcierCu_Kettle+Halogene+AspiRouge,00000,40,0.0,0,814783,834786
